item,user,user_name,item_name,LLM_explanation,LLM_rating,LLM_interaction_HTML,rating
3,452,Emily Wilson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,284,Akira Saito,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,524,Emma Stone,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,154,Jack Lee,Harry Potter and the Goblet of Fire,,3.0,,3.0
3,324,Ava,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,327,Daisy,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,464,Oliver Sinclair,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,210,Maya,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,592,Aaliyah Williams,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,57,Lucas Green,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,594,Sophia Taylor,Harry Potter and the Goblet of Fire,,3.0,,3.0
3,569,Jack Lee,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,479,James Anderson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,478,Emily Brown,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,450,Lily Wilson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,62,Sarah Lee,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,289,Jack Taylor,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,321,Emily Lee,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,558,Sophie Anderson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,302,Sarah Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,157,Sophia Brown,Harry Potter and the Goblet of Fire,,4.0,,4.0
3,209,Ethan,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,421,Emma,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,122,Jasmine,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,266,Emily Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,130,Sofia Garcia,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,184,Emily Williams,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,463,James,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,179,James Jackson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,565,Emily Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,534,David Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,318,Michael Rodriguez,Harry Potter and the Goblet of Fire,,4.0,,4.0
3,475,James Clark,Harry Potter and the Goblet of Fire,,4.0,,4.0
3,317,Sarah Lee,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,295,Catherine,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,559,Jack Chen,Harry Potter and the Goblet of Fire,,3.0,,3.0
3,407,Samuel Lee,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,308,Emily Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,124,Emily Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,548,Alex Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,201,James Mitchell,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,568,Ava Green,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,591,Michael Brown,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,283,Emily Taylor,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,541,Emily Smith,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,401,Alex,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,11,Jacob Nelson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,83,Jackson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,483,Peter Smith,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,476,Sarah Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,436,Alex,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,304,Ava,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,47,David Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,176,Evelyn Thompson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,206,Ben,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,271,David,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,433,Sarah Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,0,Lily Jackson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,345,James Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,590,Sarah Lee,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,362,Lily Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,59,David Kim,Harry Potter and the Goblet of Fire,,5.0,,5.0
6,338,Emily Wilson,The Return of the King,,4.0,,4.0
6,538,Maria Rodriguez,The Return of the King,,5.0,,5.0
6,139,Olivia Wilson,The Return of the King,,5.0,,5.0
6,175,David,The Return of the King,,5.0,,5.0
6,135,Robert Brown,The Return of the King,,5.0,,5.0
6,364,Aaliyah Patel,The Return of the King,,4.0,,4.0
6,133,James Thompson,The Return of the King,,5.0,,5.0
6,458,Lily Parker,The Return of the King,,5.0,,5.0
6,231,Robert Lee,The Return of the King,,5.0,,5.0
6,153,Lily Chen,The Return of the King,,4.0,,4.0
6,568,Ava Green,The Return of the King,,4.0,,4.0
6,498,Sophia,The Return of the King,,5.0,,5.0
6,583,Oliver Thompson,The Return of the King,,5.0,,5.0
6,385,Mark Johnson,The Return of the King,,5.0,,5.0
6,442,Emma Williams,The Return of the King,,4.0,,4.0
6,121,Jack,The Return of the King,,5.0,,5.0
6,82,Ava,The Return of the King,,5.0,,5.0
6,512,Aaliyah Patel,The Return of the King,,5.0,,5.0
6,525,William Smith,The Return of the King,,4.0,,4.0
6,70,Sarah Davis,The Return of the King,,5.0,,5.0
6,561,Ethan Mitchell,The Return of the King,,3.0,,3.0
6,441,David Kim,The Return of the King,,5.0,,5.0
6,261,Liam Adams,The Return of the King,,5.0,,5.0
6,314,David Green,The Return of the King,,4.0,,4.0
6,527,James Thompson,The Return of the King,,4.0,,4.0
6,564,Alex Johnson,The Return of the King,,5.0,,5.0
6,18,Sophia Garcia,The Return of the King,,5.0,,5.0
6,549,Emma Rodriguez,The Return of the King,,4.0,,4.0
6,517,Max,The Return of the King,,4.0,,4.0
6,506,Lily,The Return of the King,,5.0,,5.0
6,301,Jack Lee,The Return of the King,,5.0,,5.0
6,428,Ava,The Return of the King,,4.0,,4.0
6,132,Lily Johnson,The Return of the King,,5.0,,5.0
6,553,Emily Wilson,The Return of the King,,5.0,,5.0
6,123,Alex,The Return of the King,,3.0,,3.0
6,170,Jack Green,The Return of the King,,5.0,,5.0
6,15,Sarah Smith,The Return of the King,,5.0,,5.0
6,249,Lisa,The Return of the King,,5.0,,5.0
6,573,John Davis,The Return of the King,,4.0,,4.0
6,207,Catherine,The Return of the King,,4.0,,4.0
6,484,Alex,The Return of the King,,1.0,,1.0
6,412,Emily Johnson,The Return of the King,,5.0,,5.0
6,483,Peter Smith,The Return of the King,,5.0,,5.0
6,584,Oliver Harris,The Return of the King,,5.0,,5.0
6,195,Liam O'Connell,The Return of the King,,5.0,,5.0
6,478,Emily Brown,The Return of the King,,5.0,,5.0
6,445,Sophia Lee,The Return of the King,,5.0,,5.0
6,95,Thomas,The Return of the King,,3.0,,3.0
6,417,John Smith,The Return of the King,,1.0,,1.0
6,86,Sarah Wilson,The Return of the King,,3.0,,3.0
6,102,Olivia Martin,The Return of the King,,5.0,,5.0
6,274,William Cooper,The Return of the King,,5.0,,5.0
6,67,James Johnson,The Return of the King,,5.0,,5.0
6,9,Liam Johnson,The Return of the King,,3.0,,3.0
6,188,Anna Smith,The Return of the King,,4.0,,4.0
6,306,Sarah,The Return of the King,,4.0,,4.0
6,234,Jasmine Lee,The Return of the King,,3.0,,3.0
6,339,David Lee,The Return of the King,,5.0,,5.0
6,397,Mark Johnson,The Return of the King,,5.0,,5.0
6,503,Emily Chen,The Return of the King,,4.0,,4.0
6,335,Michael Johnson,The Return of the King,,5.0,,5.0
6,258,Lily,The Return of the King,,5.0,,5.0
6,205,Amy,The Return of the King,,5.0,,5.0
6,33,Lily Chen,The Return of the King,,4.0,,4.0
6,219,Samuel,The Return of the King,,5.0,,5.0
6,452,Emily Wilson,The Return of the King,,4.0,,4.0
6,10,Sophia Peterson,The Return of the King,,5.0,,5.0
6,359,Sophie Taylor,The Return of the King,,4.0,,4.0
6,16,Emma Parker,The Return of the King,,5.0,,5.0
6,34,Henry Brown,The Return of the King,,4.0,,4.0
6,523,David Johnson,The Return of the King,,5.0,,5.0
6,267,David Lee,The Return of the King,,5.0,,5.0
6,242,James,The Return of the King,,4.0,,4.0
6,166,Carol,The Return of the King,,5.0,,5.0
6,515,Elijah Johnson,The Return of the King,,5.0,,5.0
6,193,David Lee,The Return of the King,,5.0,,5.0
6,408,"Alexandra ""Alex"" Johnson",The Return of the King,,5.0,,5.0
6,464,Oliver Sinclair,The Return of the King,,5.0,,5.0
6,581,George Taylor,The Return of the King,,5.0,,5.0
6,407,Samuel Lee,The Return of the King,,5.0,,5.0
6,309,Liam Thompson,The Return of the King,,5.0,,5.0
6,565,Emily Thompson,The Return of the King,,5.0,,5.0
6,51,Samuel Garcia,The Return of the King,,5.0,,5.0
6,68,Michael Johnson,The Return of the King,,4.0,,4.0
6,294,John,The Return of the King,,5.0,,5.0
6,27,David Martin,The Return of the King,,4.0,,4.0
6,200,Ava Nelson,The Return of the King,,5.0,,5.0
6,46,Samantha Lee,The Return of the King,,3.0,,3.0
6,250,John,The Return of the King,,5.0,,5.0
6,593,Samuel Johnson,The Return of the King,,3.0,,3.0
6,467,Olivia Wilson,The Return of the King,,5.0,,5.0
6,529,Ethan Lee,The Return of the King,,4.0,,4.0
6,264,Alice Johnson,The Return of the King,,4.0,,4.0
6,265,Michael Williams,The Return of the King,,5.0,,5.0
6,351,Maya Patel,The Return of the King,,5.0,,5.0
6,28,Ava Parker,The Return of the King,,5.0,,5.0
6,252,Emily Johnson,The Return of the King,,3.0,,3.0
6,372,Amelia Parker,The Return of the King,,3.0,,3.0
6,424,Ava,The Return of the King,,5.0,,5.0
6,272,Alex Johnson,The Return of the King,,5.0,,5.0
10,393,Adam Miller,A Feast for Crows,,5.0,,5.0
10,93,Ethan,A Feast for Crows,,5.0,,5.0
10,593,Samuel Johnson,A Feast for Crows,,1.0,,1.0
10,198,Lily Wilson,A Feast for Crows,,3.0,,3.0
10,515,Elijah Johnson,A Feast for Crows,,5.0,,5.0
10,585,Emily Green,A Feast for Crows,,5.0,,5.0
10,137,Emily Kim,A Feast for Crows,,5.0,,5.0
10,451,Mark Davis,A Feast for Crows,,5.0,,5.0
10,168,Ethan Thompson,A Feast for Crows,,1.0,,1.0
10,247,William Brown,A Feast for Crows,,5.0,,5.0
10,273,Emily Wilson,A Feast for Crows,,5.0,,5.0
10,283,Emily Taylor,A Feast for Crows,,5.0,,5.0
10,98,David Kim,A Feast for Crows,,5.0,,5.0
10,435,Emily Wilson,A Feast for Crows,,4.0,,4.0
10,182,Sofia Rodriguez,A Feast for Crows,,5.0,,5.0
10,399,David Green,A Feast for Crows,,5.0,,5.0
10,322,Sam Patel,A Feast for Crows,,5.0,,5.0
10,166,Carol,A Feast for Crows,,5.0,,5.0
10,333,William Brown,A Feast for Crows,,1.0,,1.0
10,109,Ava,A Feast for Crows,,5.0,,5.0
10,53,Emily Chen,A Feast for Crows,,5.0,,5.0
10,573,John Davis,A Feast for Crows,,4.0,,4.0
10,442,Emma Williams,A Feast for Crows,,3.0,,3.0
10,199,James Anderson,A Feast for Crows,,5.0,,5.0
10,253,Thomas Brown,A Feast for Crows,,5.0,,5.0
10,230,Sarah Garcia,A Feast for Crows,,3.0,,3.0
10,252,Emily Johnson,A Feast for Crows,,1.0,,1.0
10,559,Jack Chen,A Feast for Crows,,3.0,,3.0
10,216,Ava,A Feast for Crows,,3.0,,3.0
10,566,David Lee,A Feast for Crows,,5.0,,5.0
10,342,William Smith,A Feast for Crows,,5.0,,5.0
10,215,William Green,A Feast for Crows,,3.0,,3.0
10,440,Lily Johnson,A Feast for Crows,,5.0,,5.0
10,474,Emma Thompson,A Feast for Crows,,3.0,,3.0
10,219,Samuel,A Feast for Crows,,5.0,,5.0
10,411,"William ""Bill"" Thompson",A Feast for Crows,,4.0,,4.0
10,519,David,A Feast for Crows,,5.0,,5.0
10,543,Sarah Johnson,A Feast for Crows,,5.0,,5.0
10,85,James Thompson,A Feast for Crows,,5.0,,5.0
10,437,Emma,A Feast for Crows,,5.0,,5.0
10,148,Ava Chen,A Feast for Crows,,1.0,,1.0
10,313,Emily Chen,A Feast for Crows,,3.0,,3.0
10,255,Samuel Lee,A Feast for Crows,,5.0,,5.0
10,488,Ava,A Feast for Crows,,5.0,,5.0
10,404,Olivia Thompson,A Feast for Crows,,3.0,,3.0
10,445,Sophia Lee,A Feast for Crows,,5.0,,5.0
10,208,Ava,A Feast for Crows,,5.0,,5.0
10,481,Ryan Davis,A Feast for Crows,,5.0,,5.0
10,213,David Lee,A Feast for Crows,,4.0,,4.0
10,279,William Taylor,A Feast for Crows,,5.0,,5.0
10,394,Emily Smith,A Feast for Crows,,3.0,,3.0
10,427,Thomas,A Feast for Crows,,5.0,,5.0
10,454,Ava Johnson,A Feast for Crows,,3.0,,3.0
10,23,Oliver Smith,A Feast for Crows,,5.0,,5.0
10,517,Max,A Feast for Crows,,5.0,,5.0
10,562,Ava Martin,A Feast for Crows,,5.0,,5.0
10,491,Max,A Feast for Crows,,5.0,,5.0
10,450,Lily Wilson,A Feast for Crows,,5.0,,5.0
10,434,David Lee,A Feast for Crows,,3.0,,3.0
10,46,Samantha Lee,A Feast for Crows,,5.0,,5.0
10,58,Sarah Lee,A Feast for Crows,,5.0,,5.0
10,308,Emily Johnson,A Feast for Crows,,5.0,,5.0
10,348,Alex Johnson,A Feast for Crows,,5.0,,5.0
10,209,Ethan,A Feast for Crows,,4.0,,4.0
10,35,Emily Lee,A Feast for Crows,,5.0,,5.0
10,447,Emily Jones,A Feast for Crows,,4.0,,4.0
10,161,Tom,A Feast for Crows,,5.0,,5.0
10,310,Sophia Lee,A Feast for Crows,,5.0,,5.0
10,207,Catherine,A Feast for Crows,,5.0,,5.0
10,212,Sarah Johnson,A Feast for Crows,,5.0,,5.0
10,483,Peter Smith,A Feast for Crows,,5.0,,5.0
10,443,Michael Johnson,A Feast for Crows,,4.0,,4.0
10,486,John,A Feast for Crows,,1.0,,1.0
10,337,Jack Thompson,A Feast for Crows,,1.0,,1.0
10,116,Aaliyah Johnson,A Feast for Crows,,5.0,,5.0
10,202,Sophia Brown,A Feast for Crows,,5.0,,5.0
10,470,John Smith,A Feast for Crows,,4.0,,4.0
10,575,David Thompson,A Feast for Crows,,5.0,,5.0
10,70,Sarah Davis,A Feast for Crows,,5.0,,5.0
10,553,Emily Wilson,A Feast for Crows,,5.0,,5.0
10,590,Sarah Lee,A Feast for Crows,,4.0,,4.0
10,89,Ethan,A Feast for Crows,,5.0,,5.0
10,516,Lily,A Feast for Crows,,5.0,,5.0
10,400,Ava,A Feast for Crows,,5.0,,5.0
10,497,Ethan,A Feast for Crows,,5.0,,5.0
10,528,Aaliyah Johnson,A Feast for Crows,,5.0,,5.0
10,321,Emily Lee,A Feast for Crows,,1.0,,1.0
10,469,Sarah Lee,A Feast for Crows,,5.0,,5.0
10,599,Jackson Brown,A Feast for Crows,,5.0,,5.0
10,492,Maya Patel,A Feast for Crows,,4.0,,4.0
10,76,Emily Wilson,A Feast for Crows,,5.0,,5.0
10,145,Ethan Thompson,A Feast for Crows,,1.0,,1.0
10,64,Emily Wilson,A Feast for Crows,,5.0,,5.0
10,206,Ben,A Feast for Crows,,5.0,,5.0
10,125,David Peterson,A Feast for Crows,,5.0,,5.0
10,134,Emily Lee,A Feast for Crows,,4.0,,4.0
10,99,Emily Patel,A Feast for Crows,,5.0,,5.0
10,405,Ethan Williams,A Feast for Crows,,5.0,,5.0
10,38,Olivia Thompson,A Feast for Crows,,5.0,,5.0
10,150,Isabella Rodriguez,A Feast for Crows,,5.0,,5.0
14,46,Samantha Lee,The Horse and His Boy,,3.0,,3.0
14,364,Aaliyah Patel,The Horse and His Boy,,3.0,,3.0
14,65,David Lee,The Horse and His Boy,,5.0,,5.0
14,107,Thomas Brown,The Horse and His Boy,,5.0,,5.0
14,338,Emily Wilson,The Horse and His Boy,,5.0,,5.0
14,442,Emma Williams,The Horse and His Boy,,5.0,,5.0
14,57,Lucas Green,The Horse and His Boy,,5.0,,5.0
14,157,Sophia Brown,The Horse and His Boy,,3.0,,3.0
14,113,James Johnson,The Horse and His Boy,,5.0,,5.0
14,406,Ava Roberts,The Horse and His Boy,,4.0,,4.0
14,385,Mark Johnson,The Horse and His Boy,,5.0,,5.0
14,409,Max Davis,The Horse and His Boy,,5.0,,5.0
14,28,Ava Parker,The Horse and His Boy,,4.0,,4.0
14,287,Lily Chen,The Horse and His Boy,,5.0,,5.0
14,564,Alex Johnson,The Horse and His Boy,,5.0,,5.0
14,469,Sarah Lee,The Horse and His Boy,,5.0,,5.0
14,426,Mia,The Horse and His Boy,,5.0,,5.0
14,248,Alex,The Horse and His Boy,,5.0,,5.0
14,468,Alex Johnson,The Horse and His Boy,,5.0,,5.0
14,488,Ava,The Horse and His Boy,,5.0,,5.0
14,476,Sarah Thompson,The Horse and His Boy,,5.0,,5.0
14,397,Mark Johnson,The Horse and His Boy,,5.0,,5.0
14,13,Emily Thompson,The Horse and His Boy,,5.0,,5.0
14,191,David Lee,The Horse and His Boy,,5.0,,5.0
14,581,George Taylor,The Horse and His Boy,,5.0,,5.0
14,374,Isabella Wilson,The Horse and His Boy,,5.0,,5.0
14,159,Mary Johnson,The Horse and His Boy,,3.0,,3.0
14,231,Robert Lee,The Horse and His Boy,,5.0,,5.0
14,8,Luna James,The Horse and His Boy,,1.0,,1.0
14,167,David,The Horse and His Boy,,5.0,,5.0
14,309,Liam Thompson,The Horse and His Boy,,5.0,,5.0
14,243,Lily,The Horse and His Boy,,3.0,,3.0
14,104,Hannah Johnson,The Horse and His Boy,,3.0,,3.0
14,230,Sarah Garcia,The Horse and His Boy,,4.0,,4.0
14,299,Mark Johnson,The Horse and His Boy,,5.0,,5.0
14,278,Sophia Jones,The Horse and His Boy,,5.0,,5.0
14,481,Ryan Davis,The Horse and His Boy,,3.0,,3.0
14,535,Emily Wilson,The Horse and His Boy,,5.0,,5.0
14,332,Olivia Thompson,The Horse and His Boy,,5.0,,5.0
14,163,Jack,The Horse and His Boy,,5.0,,5.0
14,43,Mark Johnson,The Horse and His Boy,,5.0,,5.0
14,283,Emily Taylor,The Horse and His Boy,,5.0,,5.0
14,263,William Brown,The Horse and His Boy,,5.0,,5.0
14,143,Ethan,The Horse and His Boy,,3.0,,3.0
14,171,Emily Adams,The Horse and His Boy,,5.0,,5.0
14,331,Maria Rodriguez,The Horse and His Boy,,5.0,,5.0
14,226,Maria,The Horse and His Boy,,5.0,,5.0
14,156,Jared Smith,The Horse and His Boy,,3.0,,3.0
14,482,Ava Martinez,The Horse and His Boy,,5.0,,5.0
14,530,Isabella Rodriguez,The Horse and His Boy,,3.0,,3.0
14,463,James,The Horse and His Boy,,5.0,,5.0
14,128,Aaliyah Johnson,The Horse and His Boy,,5.0,,5.0
14,328,Alex Johnson,The Horse and His Boy,,4.0,,4.0
14,464,Oliver Sinclair,The Horse and His Boy,,4.0,,4.0
14,73,Ethan Brown,The Horse and His Boy,,5.0,,5.0
14,292,Alex,The Horse and His Boy,,5.0,,5.0
14,548,Alex Johnson,The Horse and His Boy,,5.0,,5.0
14,3,David Brown,The Horse and His Boy,,5.0,,5.0
14,480,Olivia Thompson,The Horse and His Boy,,5.0,,5.0
14,594,Sophia Taylor,The Horse and His Boy,,3.0,,3.0
14,424,Ava,The Horse and His Boy,,5.0,,5.0
14,211,Benjamin,The Horse and His Boy,,5.0,,5.0
14,452,Emily Wilson,The Horse and His Boy,,5.0,,5.0
14,589,Jack Williams,The Horse and His Boy,,3.0,,3.0
14,582,Sophia Martin,The Horse and His Boy,,5.0,,5.0
14,449,Jack Thompson,The Horse and His Boy,,5.0,,5.0
14,39,James Johnson,The Horse and His Boy,,5.0,,5.0
14,437,Emma,The Horse and His Boy,,5.0,,5.0
14,196,Emily Johnson,The Horse and His Boy,,5.0,,5.0
14,324,Ava,The Horse and His Boy,,5.0,,5.0
14,115,Michael Brown,The Horse and His Boy,,5.0,,5.0
14,473,Jack Taylor,The Horse and His Boy,,5.0,,5.0
14,432,Aaron Smith,The Horse and His Boy,,3.0,,3.0
14,203,David Thompson,The Horse and His Boy,,5.0,,5.0
14,284,Akira Saito,The Horse and His Boy,,5.0,,5.0
14,106,Amelia Rose,The Horse and His Boy,,5.0,,5.0
14,353,Ethan Kim,The Horse and His Boy,,5.0,,5.0
14,123,Alex,The Horse and His Boy,,1.0,,1.0
14,388,"Alexandra ""Lexie"" Thompson",The Horse and His Boy,,5.0,,5.0
14,187,William Brown,The Horse and His Boy,,5.0,,5.0
14,60,Emily Williams,The Horse and His Boy,,5.0,,5.0
14,339,David Lee,The Horse and His Boy,,5.0,,5.0
14,566,David Lee,The Horse and His Boy,,5.0,,5.0
14,395,David Lee,The Horse and His Boy,,5.0,,5.0
14,550,Ryan Lee,The Horse and His Boy,,5.0,,5.0
14,162,Emily,The Horse and His Boy,,5.0,,5.0
14,590,Sarah Lee,The Horse and His Boy,,4.0,,4.0
14,134,Emily Lee,The Horse and His Boy,,5.0,,5.0
14,411,"William ""Bill"" Thompson",The Horse and His Boy,,4.0,,4.0
14,145,Ethan Thompson,The Horse and His Boy,,3.0,,3.0
14,316,Aiden Thompson,The Horse and His Boy,,5.0,,5.0
14,514,Olivia Wong,The Horse and His Boy,,5.0,,5.0
14,479,James Anderson,The Horse and His Boy,,5.0,,5.0
14,446,William Brown,The Horse and His Boy,,5.0,,5.0
14,207,Catherine,The Horse and His Boy,,5.0,,5.0
14,252,Emily Johnson,The Horse and His Boy,,1.0,,1.0
14,41,James Thompson,The Horse and His Boy,,3.0,,3.0
14,367,Christopher Walker,The Horse and His Boy,,5.0,,5.0
14,64,Emily Wilson,The Horse and His Boy,,5.0,,5.0
14,158,James Lee,The Horse and His Boy,,5.0,,5.0
18,313,Emily Chen,The Hound of the Baskervilles,,5.0,,5.0
18,538,Maria Rodriguez,The Hound of the Baskervilles,,5.0,,5.0
18,65,David Lee,The Hound of the Baskervilles,,5.0,,5.0
18,244,Alice Wilson,The Hound of the Baskervilles,,5.0,,5.0
18,246,Emily Jones,The Hound of the Baskervilles,,5.0,,5.0
18,169,Lily Wilson,The Hound of the Baskervilles,,5.0,,5.0
18,210,Maya,The Hound of the Baskervilles,,5.0,,5.0
18,376,Aaliyah Johnson,The Hound of the Baskervilles,,5.0,,5.0
18,85,James Thompson,The Hound of the Baskervilles,,5.0,,5.0
18,483,Peter Smith,The Hound of the Baskervilles,,5.0,,5.0
18,24,Nisha Patel,The Hound of the Baskervilles,,5.0,,5.0
18,560,Lily Patel,The Hound of the Baskervilles,,5.0,,5.0
18,91,James,The Hound of the Baskervilles,,5.0,,5.0
18,310,Sophia Lee,The Hound of the Baskervilles,,5.0,,5.0
18,58,Sarah Lee,The Hound of the Baskervilles,,5.0,,5.0
18,10,Sophia Peterson,The Hound of the Baskervilles,,5.0,,5.0
18,388,"Alexandra ""Lexie"" Thompson",The Hound of the Baskervilles,,5.0,,5.0
18,352,Aaliyah Johnson,The Hound of the Baskervilles,,5.0,,5.0
18,148,Ava Chen,The Hound of the Baskervilles,,5.0,,5.0
18,86,Sarah Wilson,The Hound of the Baskervilles,,5.0,,5.0
18,270,Claire,The Hound of the Baskervilles,,5.0,,5.0
18,485,Emily,The Hound of the Baskervilles,,5.0,,5.0
18,279,William Taylor,The Hound of the Baskervilles,,5.0,,5.0
18,230,Sarah Garcia,The Hound of the Baskervilles,,3.0,,3.0
18,547,David White,The Hound of the Baskervilles,,5.0,,5.0
18,314,David Green,The Hound of the Baskervilles,,5.0,,5.0
18,39,James Johnson,The Hound of the Baskervilles,,5.0,,5.0
18,565,Emily Thompson,The Hound of the Baskervilles,,5.0,,5.0
18,369,Sofia Rodriguez,The Hound of the Baskervilles,,5.0,,5.0
18,31,Thomas,The Hound of the Baskervilles,,5.0,,5.0
18,596,Amelia Parker,The Hound of the Baskervilles,,4.0,,4.0
18,346,Sarah Davis,The Hound of the Baskervilles,,5.0,,5.0
18,490,Lily,The Hound of the Baskervilles,,5.0,,5.0
18,343,Emily Kim,The Hound of the Baskervilles,,5.0,,5.0
18,285,Sophie Thompson,The Hound of the Baskervilles,,5.0,,5.0
18,199,James Anderson,The Hound of the Baskervilles,,5.0,,5.0
18,345,James Johnson,The Hound of the Baskervilles,,5.0,,5.0
