item,user,user_name,item_name,LLM_explanation,LLM_rating,LLM_interaction_HTML,rating
6,503,Emily Chen,The Return of the King,,1.0,,1.0
6,287,Lily Chen,The Return of the King,,1.0,,1.0
6,85,James Thompson,The Return of the King,,1.0,,1.0
6,174,Charlotte,The Return of the King,,1.0,,1.0
6,232,Amelia Johnson,The Return of the King,,1.0,,1.0
6,450,Lily Wilson,The Return of the King,,1.0,,1.0
6,486,John,The Return of the King,,1.0,,1.0
6,104,Hannah Johnson,The Return of the King,,1.0,,1.0
6,382,Sophia Lee,The Return of the King,,1.0,,1.0
6,474,Emma Thompson,The Return of the King,,1.0,,1.0
6,270,Claire,The Return of the King,,1.0,,1.0
6,10,Sophia Peterson,The Return of the King,,1.0,,1.0
6,187,William Brown,The Return of the King,,1.0,,1.0
6,180,Luna Rossi,The Return of the King,,3.0,,3.0
6,173,Bob,The Return of the King,,1.0,,1.0
6,64,Emily Wilson,The Return of the King,,1.0,,1.0
6,494,Emily Jackson,The Return of the King,,1.0,,1.0
6,234,Jasmine Lee,The Return of the King,,1.0,,1.0
6,428,Ava,The Return of the King,,1.0,,1.0
6,394,Emily Smith,The Return of the King,,1.0,,1.0
6,32,Alex Johnson,The Return of the King,,1.0,,1.0
6,423,Sophia,The Return of the King,,1.0,,1.0
6,101,Ethan Thompson,The Return of the King,,1.0,,1.0
6,260,Emily Thompson,The Return of the King,,1.0,,1.0
6,557,Ethan Kim,The Return of the King,,1.0,,1.0
6,485,Emily,The Return of the King,,1.0,,1.0
6,285,Sophie Thompson,The Return of the King,,1.0,,1.0
6,215,William Green,The Return of the King,,1.0,,1.0
6,84,Samantha Johnson,The Return of the King,,1.0,,1.0
6,598,Victoria Lee,The Return of the King,,3.0,,3.0
6,367,Christopher Walker,The Return of the King,,1.0,,1.0
6,182,Sofia Rodriguez,The Return of the King,,1.0,,1.0
6,58,Sarah Lee,The Return of the King,,1.0,,1.0
6,154,Jack Lee,The Return of the King,,1.0,,1.0
6,565,Emily Thompson,The Return of the King,,1.0,,1.0
6,539,William Lee,The Return of the King,,1.0,,1.0
6,526,Lily Johnson,The Return of the King,,1.0,,1.0
6,354,Maya Patel,The Return of the King,,1.0,,1.0
6,576,Aaliyah Patel,The Return of the King,,1.0,,1.0
6,96,Alexander Chen,The Return of the King,,1.0,,1.0
6,186,Sarah Thompson,The Return of the King,,1.0,,1.0
6,181,Alex Williams,The Return of the King,,1.0,,1.0
6,245,John Smith,The Return of the King,,1.0,,1.0
6,8,Luna James,The Return of the King,,1.0,,1.0
6,126,Linda Chen,The Return of the King,,1.0,,1.0
6,377,David Lee,The Return of the King,,1.0,,1.0
6,517,Max,The Return of the King,,1.0,,1.0
6,31,Thomas,The Return of the King,,1.0,,1.0
6,240,Alex,The Return of the King,,1.0,,1.0
6,351,Maya Patel,The Return of the King,,1.0,,1.0
6,558,Sophie Anderson,The Return of the King,,1.0,,1.0
6,251,Emily,The Return of the King,,1.0,,1.0
6,454,Ava Johnson,The Return of the King,,1.0,,1.0
6,13,Emily Thompson,The Return of the King,,1.0,,1.0
6,473,Jack Taylor,The Return of the King,,1.0,,1.0
6,138,Samuel Lee,The Return of the King,,1.0,,1.0
6,200,Ava Nelson,The Return of the King,,1.0,,1.0
6,170,Jack Green,The Return of the King,,1.0,,1.0
6,183,David Johnson,The Return of the King,,1.0,,1.0
6,487,Sarah,The Return of the King,,1.0,,1.0
6,216,Ava,The Return of the King,,1.0,,1.0
6,538,Maria Rodriguez,The Return of the King,,1.0,,1.0
6,353,Ethan Kim,The Return of the King,,1.0,,1.0
6,313,Emily Chen,The Return of the King,,1.0,,1.0
6,505,Ethan,The Return of the King,,1.0,,1.0
6,110,Ben,The Return of the King,,1.0,,1.0
6,22,Maya Rodriguez,The Return of the King,,1.0,,1.0
6,472,Lily Johnson,The Return of the King,,3.0,,3.0
6,380,Aria Ross,The Return of the King,,1.0,,1.0
6,573,John Davis,The Return of the King,,1.0,,1.0
6,530,Isabella Rodriguez,The Return of the King,,1.0,,1.0
6,25,Mark Johnson,The Return of the King,,1.0,,1.0
6,275,Maria Garcia,The Return of the King,,1.0,,1.0
6,160,Alice,The Return of the King,,1.0,,1.0
6,389,Ryan Johnson,The Return of the King,,1.0,,1.0
6,443,Michael Johnson,The Return of the King,,1.0,,1.0
6,284,Akira Saito,The Return of the King,,1.0,,1.0
6,312,Alex Johnson,The Return of the King,,1.0,,1.0
6,586,James Thompson,The Return of the King,,1.0,,1.0
6,137,Emily Kim,The Return of the King,,1.0,,1.0
6,488,Ava,The Return of the King,,3.0,,3.0
6,469,Sarah Lee,The Return of the King,,1.0,,1.0
6,502,Jared Lee,The Return of the King,,1.0,,1.0
6,369,Sofia Rodriguez,The Return of the King,,1.0,,1.0
6,93,Ethan,The Return of the King,,1.0,,1.0
6,63,Michael Johnson,The Return of the King,,1.0,,1.0
6,593,Samuel Johnson,The Return of the King,,1.0,,1.0
6,122,Jasmine,The Return of the King,,1.0,,1.0
6,551,Lily Taylor,The Return of the King,,1.0,,1.0
10,429,Ethan,A Feast for Crows,,1.0,,1.0
10,444,Alex Miller,A Feast for Crows,,1.0,,1.0
10,200,Ava Nelson,A Feast for Crows,,1.0,,1.0
10,55,Sarah Kim,A Feast for Crows,,1.0,,1.0
10,241,Sofia,A Feast for Crows,,1.0,,1.0
10,47,David Thompson,A Feast for Crows,,1.0,,1.0
10,15,Sarah Smith,A Feast for Crows,,1.0,,1.0
10,520,Sarah Thompson,A Feast for Crows,,1.0,,1.0
10,116,Aaliyah Johnson,A Feast for Crows,,1.0,,1.0
10,389,Ryan Johnson,A Feast for Crows,,1.0,,1.0
10,510,Emily Anderson,A Feast for Crows,,1.0,,1.0
10,478,Emily Brown,A Feast for Crows,,1.0,,1.0
10,50,Olivia Brown,A Feast for Crows,,1.0,,1.0
10,216,Ava,A Feast for Crows,,1.0,,1.0
10,193,David Lee,A Feast for Crows,,1.0,,1.0
10,96,Alexander Chen,A Feast for Crows,,1.0,,1.0
10,327,Daisy,A Feast for Crows,,1.0,,1.0
10,147,William Brown,A Feast for Crows,,1.0,,1.0
10,255,Samuel Lee,A Feast for Crows,,1.0,,1.0
10,440,Lily Johnson,A Feast for Crows,,1.0,,1.0
10,447,Emily Jones,A Feast for Crows,,1.0,,1.0
10,49,Alex Johnson,A Feast for Crows,,1.0,,1.0
10,424,Ava,A Feast for Crows,,1.0,,1.0
10,449,Jack Thompson,A Feast for Crows,,1.0,,1.0
10,545,Jack Williams,A Feast for Crows,,1.0,,1.0
10,320,Alex Johnson,A Feast for Crows,,1.0,,1.0
10,323,Sophie Chen,A Feast for Crows,,1.0,,1.0
10,4,Emma Wilson,A Feast for Crows,,1.0,,1.0
10,535,Emily Wilson,A Feast for Crows,,1.0,,1.0
10,539,William Lee,A Feast for Crows,,1.0,,1.0
10,125,David Peterson,A Feast for Crows,,1.0,,1.0
10,10,Sophia Peterson,A Feast for Crows,,1.0,,1.0
10,1,Marcus Williams,A Feast for Crows,,1.0,,1.0
10,65,David Lee,A Feast for Crows,,1.0,,1.0
10,385,Mark Johnson,A Feast for Crows,,1.0,,1.0
10,180,Luna Rossi,A Feast for Crows,,1.0,,1.0
10,527,James Thompson,A Feast for Crows,,1.0,,1.0
10,110,Ben,A Feast for Crows,,1.0,,1.0
10,286,Mark Lee,A Feast for Crows,,1.0,,1.0
10,239,David Kim,A Feast for Crows,,1.0,,1.0
10,279,William Taylor,A Feast for Crows,,1.0,,1.0
10,497,Ethan,A Feast for Crows,,1.0,,1.0
10,423,Sophia,A Feast for Crows,,1.0,,1.0
10,208,Ava,A Feast for Crows,,1.0,,1.0
10,504,Ava,A Feast for Crows,,1.0,,1.0
10,178,Emily Williams,A Feast for Crows,,1.0,,1.0
10,393,Adam Miller,A Feast for Crows,,1.0,,1.0
10,35,Emily Lee,A Feast for Crows,,1.0,,1.0
10,104,Hannah Johnson,A Feast for Crows,,1.0,,1.0
10,580,Emma Woods,A Feast for Crows,,1.0,,1.0
10,499,William,A Feast for Crows,,1.0,,1.0
10,438,James,A Feast for Crows,,1.0,,1.0
10,106,Amelia Rose,A Feast for Crows,,1.0,,1.0
10,586,James Thompson,A Feast for Crows,,1.0,,1.0
10,427,Thomas,A Feast for Crows,,1.0,,1.0
10,340,Michael Johnson,A Feast for Crows,,1.0,,1.0
10,550,Ryan Lee,A Feast for Crows,,1.0,,1.0
10,480,Olivia Thompson,A Feast for Crows,,1.0,,1.0
10,305,Jack,A Feast for Crows,,1.0,,1.0
10,358,David Lee,A Feast for Crows,,1.0,,1.0
10,452,Emily Wilson,A Feast for Crows,,1.0,,1.0
10,90,Isabella,A Feast for Crows,,1.0,,1.0
10,0,Lily Jackson,A Feast for Crows,,1.0,,1.0
10,158,James Lee,A Feast for Crows,,1.0,,1.0
10,111,Caitlin,A Feast for Crows,,1.0,,1.0
10,83,Jackson,A Feast for Crows,,1.0,,1.0
10,548,Alex Johnson,A Feast for Crows,,1.0,,1.0
10,591,Michael Brown,A Feast for Crows,,1.0,,1.0
10,295,Catherine,A Feast for Crows,,1.0,,1.0
10,253,Thomas Brown,A Feast for Crows,,1.0,,1.0
10,552,Adrian Thompson,A Feast for Crows,,1.0,,1.0
10,237,Michael Johnson,A Feast for Crows,,1.0,,1.0
10,211,Benjamin,A Feast for Crows,,1.0,,1.0
10,262,Elizabeth Johnson,A Feast for Crows,,1.0,,1.0
10,488,Ava,A Feast for Crows,,1.0,,1.0
10,310,Sophia Lee,A Feast for Crows,,1.0,,1.0
10,437,Emma,A Feast for Crows,,1.0,,1.0
10,525,William Smith,A Feast for Crows,,1.0,,1.0
10,267,David Lee,A Feast for Crows,,1.0,,1.0
10,533,Samantha Davis,A Feast for Crows,,1.0,,1.0
10,397,Mark Johnson,A Feast for Crows,,1.0,,1.0
10,97,Ava Nguyen,A Feast for Crows,,1.0,,1.0
10,361,David Kim,A Feast for Crows,,1.0,,1.0
10,343,Emily Kim,A Feast for Crows,,1.0,,1.0
10,191,David Lee,A Feast for Crows,,1.0,,1.0
10,498,Sophia,A Feast for Crows,,1.0,,1.0
10,299,Mark Johnson,A Feast for Crows,,1.0,,1.0
10,186,Sarah Thompson,A Feast for Crows,,1.0,,1.0
10,419,William Johnson,A Feast for Crows,,1.0,,1.0
10,264,Alice Johnson,A Feast for Crows,,1.0,,1.0
10,549,Emma Rodriguez,A Feast for Crows,,1.0,,1.0
10,120,Ava,A Feast for Crows,,1.0,,1.0
10,352,Aaliyah Johnson,A Feast for Crows,,1.0,,1.0
10,183,David Johnson,A Feast for Crows,,1.0,,1.0
10,354,Maya Patel,A Feast for Crows,,1.0,,1.0
10,126,Linda Chen,A Feast for Crows,,1.0,,1.0
10,152,Ethan Thompson,A Feast for Crows,,1.0,,1.0
10,284,Akira Saito,A Feast for Crows,,1.0,,1.0
10,461,Max,A Feast for Crows,,1.0,,1.0
10,463,James,A Feast for Crows,,1.0,,1.0
14,1,Marcus Williams,The Horse and His Boy,,1.0,,1.0
14,216,Ava,The Horse and His Boy,,1.0,,1.0
14,109,Ava,The Horse and His Boy,,1.0,,1.0
14,2,Ava Green,The Horse and His Boy,,1.0,,1.0
14,106,Amelia Rose,The Horse and His Boy,,1.0,,1.0
14,430,Luna,The Horse and His Boy,,1.0,,1.0
14,499,William,The Horse and His Boy,,1.0,,1.0
14,131,Mohammed Ahmed,The Horse and His Boy,,3.0,,3.0
14,481,Ryan Davis,The Horse and His Boy,,1.0,,1.0
14,229,Michael Johnson,The Horse and His Boy,,1.0,,1.0
14,368,Aman Sharma,The Horse and His Boy,,1.0,,1.0
14,568,Ava Green,The Horse and His Boy,,1.0,,1.0
14,355,Alex Rodriguez,The Horse and His Boy,,1.0,,1.0
14,400,Ava,The Horse and His Boy,,1.0,,1.0
14,411,"William ""Bill"" Thompson",The Horse and His Boy,,1.0,,1.0
14,558,Sophie Anderson,The Horse and His Boy,,1.0,,1.0
14,520,Sarah Thompson,The Horse and His Boy,,1.0,,1.0
14,301,Jack Lee,The Horse and His Boy,,1.0,,1.0
14,563,Oliver Wilson,The Horse and His Boy,,1.0,,1.0
14,586,James Thompson,The Horse and His Boy,,1.0,,1.0
14,541,Emily Smith,The Horse and His Boy,,1.0,,1.0
14,501,Ava Miller,The Horse and His Boy,,1.0,,1.0
14,330,David Lee,The Horse and His Boy,,1.0,,1.0
14,500,Ethan Thompson,The Horse and His Boy,,1.0,,1.0
14,141,Liam,The Horse and His Boy,,1.0,,1.0
14,59,David Kim,The Horse and His Boy,,1.0,,1.0
14,281,Elizabeth Williams,The Horse and His Boy,,1.0,,1.0
14,392,"Alexandra ""Alex"" Johnson",The Horse and His Boy,,1.0,,1.0
14,167,David,The Horse and His Boy,,1.0,,1.0
14,287,Lily Chen,The Horse and His Boy,,1.0,,1.0
14,44,Emily Johnson,The Horse and His Boy,,1.0,,1.0
14,150,Isabella Rodriguez,The Horse and His Boy,,3.0,,3.0
14,205,Amy,The Horse and His Boy,,1.0,,1.0
14,176,Evelyn Thompson,The Horse and His Boy,,1.0,,1.0
14,86,Sarah Wilson,The Horse and His Boy,,1.0,,1.0
14,209,Ethan,The Horse and His Boy,,1.0,,1.0
14,524,Emma Stone,The Horse and His Boy,,1.0,,1.0
14,373,Ethan Harris,The Horse and His Boy,,1.0,,1.0
14,283,Emily Taylor,The Horse and His Boy,,1.0,,1.0
14,547,David White,The Horse and His Boy,,1.0,,1.0
14,564,Alex Johnson,The Horse and His Boy,,1.0,,1.0
14,230,Sarah Garcia,The Horse and His Boy,,1.0,,1.0
14,162,Emily,The Horse and His Boy,,1.0,,1.0
14,394,Emily Smith,The Horse and His Boy,,1.0,,1.0
14,254,Elizabeth Williams,The Horse and His Boy,,1.0,,1.0
14,182,Sofia Rodriguez,The Horse and His Boy,,1.0,,1.0
14,419,William Johnson,The Horse and His Boy,,1.0,,1.0
14,278,Sophia Jones,The Horse and His Boy,,1.0,,1.0
14,146,Emily Wilson,The Horse and His Boy,,1.0,,1.0
14,303,John Smith,The Horse and His Boy,,1.0,,1.0
14,177,Samuel Johnson,The Horse and His Boy,,1.0,,1.0
14,225,Ethan,The Horse and His Boy,,1.0,,1.0
14,319,Emily,The Horse and His Boy,,1.0,,1.0
14,233,Ethan Harris,The Horse and His Boy,,1.0,,1.0
14,8,Luna James,The Horse and His Boy,,1.0,,1.0
14,517,Max,The Horse and His Boy,,1.0,,1.0
14,246,Emily Jones,The Horse and His Boy,,1.0,,1.0
14,115,Michael Brown,The Horse and His Boy,,1.0,,1.0
14,315,Sarah Lee,The Horse and His Boy,,1.0,,1.0
14,125,David Peterson,The Horse and His Boy,,1.0,,1.0
14,550,Ryan Lee,The Horse and His Boy,,1.0,,1.0
14,447,Emily Jones,The Horse and His Boy,,1.0,,1.0
14,74,Emily Johnson,The Horse and His Boy,,1.0,,1.0
14,121,Jack,The Horse and His Boy,,4.0,,4.0
14,468,Alex Johnson,The Horse and His Boy,,1.0,,1.0
14,448,Emily Johnson,The Horse and His Boy,,1.0,,1.0
14,559,Jack Chen,The Horse and His Boy,,1.0,,1.0
14,385,Mark Johnson,The Horse and His Boy,,1.0,,1.0
14,295,Catherine,The Horse and His Boy,,1.0,,1.0
14,338,Emily Wilson,The Horse and His Boy,,1.0,,1.0
14,554,Mohammad Ali,The Horse and His Boy,,1.0,,1.0
14,585,Emily Green,The Horse and His Boy,,1.0,,1.0
14,250,John,The Horse and His Boy,,1.0,,1.0
14,218,Sophia,The Horse and His Boy,,3.0,,3.0
14,590,Sarah Lee,The Horse and His Boy,,1.0,,1.0
14,142,Isabella,The Horse and His Boy,,1.0,,1.0
14,309,Liam Thompson,The Horse and His Boy,,1.0,,1.0
14,206,Ben,The Horse and His Boy,,1.0,,1.0
14,77,David Thompson,The Horse and His Boy,,1.0,,1.0
14,194,Isabella Garcia,The Horse and His Boy,,1.0,,1.0
14,335,Michael Johnson,The Horse and His Boy,,1.0,,1.0
14,58,Sarah Lee,The Horse and His Boy,,1.0,,1.0
14,389,Ryan Johnson,The Horse and His Boy,,1.0,,1.0
14,3,David Brown,The Horse and His Boy,,1.0,,1.0
14,219,Samuel,The Horse and His Boy,,1.0,,1.0
14,387,David Brown,The Horse and His Boy,,1.0,,1.0
14,119,William Brown,The Horse and His Boy,,1.0,,1.0
14,70,Sarah Davis,The Horse and His Boy,,1.0,,1.0
14,495,Ethan Brown,The Horse and His Boy,,1.0,,1.0
14,154,Jack Lee,The Horse and His Boy,,1.0,,1.0
14,421,Emma,The Horse and His Boy,,1.0,,1.0
14,507,Max,The Horse and His Boy,,1.0,,1.0
14,370,David Lee,The Horse and His Boy,,1.0,,1.0
14,300,Emily Johnson,The Horse and His Boy,,1.0,,1.0
14,222,Sarah Jones,The Horse and His Boy,,1.0,,1.0
14,518,Rachel,The Horse and His Boy,,1.0,,1.0
14,379,James Thompson,The Horse and His Boy,,1.0,,1.0
14,340,Michael Johnson,The Horse and His Boy,,1.0,,1.0
14,61,John Smith,The Horse and His Boy,,1.0,,1.0
14,105,William Smith,The Horse and His Boy,,1.0,,1.0
18,337,Jack Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,200,Ava Nelson,The Hound of the Baskervilles,,1.0,,1.0
18,27,David Martin,The Hound of the Baskervilles,,1.0,,1.0
18,136,Alex Johnson,The Hound of the Baskervilles,,1.0,,1.0
18,517,Max,The Hound of the Baskervilles,,1.0,,1.0
18,439,Lily,The Hound of the Baskervilles,,1.0,,1.0
18,500,Ethan Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,120,Ava,The Hound of the Baskervilles,,1.0,,1.0
18,332,Olivia Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,50,Olivia Brown,The Hound of the Baskervilles,,1.0,,1.0
18,314,David Green,The Hound of the Baskervilles,,1.0,,1.0
18,280,Adrian Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,201,James Mitchell,The Hound of the Baskervilles,,1.0,,1.0
18,167,David,The Hound of the Baskervilles,,1.0,,1.0
18,367,Christopher Walker,The Hound of the Baskervilles,,1.0,,1.0
18,587,Elizabeth Johnson,The Hound of the Baskervilles,,1.0,,1.0
18,477,John Miller,The Hound of the Baskervilles,,1.0,,1.0
18,317,Sarah Lee,The Hound of the Baskervilles,,1.0,,1.0
18,189,Michael Johnson,The Hound of the Baskervilles,,1.0,,1.0
18,536,Emily Smith,The Hound of the Baskervilles,,1.0,,1.0
18,64,Emily Wilson,The Hound of the Baskervilles,,1.0,,1.0
18,423,Sophia,The Hound of the Baskervilles,,1.0,,1.0
18,203,David Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,531,James Anderson,The Hound of the Baskervilles,,1.0,,1.0
18,514,Olivia Wong,The Hound of the Baskervilles,,1.0,,1.0
18,74,Emily Johnson,The Hound of the Baskervilles,,1.0,,1.0
18,273,Emily Wilson,The Hound of the Baskervilles,,1.0,,1.0
18,30,Emma,The Hound of the Baskervilles,,1.0,,1.0
18,470,John Smith,The Hound of the Baskervilles,,1.0,,1.0
18,456,Ava Jones,The Hound of the Baskervilles,,1.0,,1.0
18,192,Emily Williams,The Hound of the Baskervilles,,1.0,,1.0
18,18,Sophia Garcia,The Hound of the Baskervilles,,1.0,,1.0
18,474,Emma Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,329,Emily Thompson,The Hound of the Baskervilles,,1.0,,1.0
18,7,David Johnson,The Hound of the Baskervilles,,1.0,,1.0
18,247,William Brown,The Hound of the Baskervilles,,1.0,,1.0
18,125,David Peterson,The Hound of the Baskervilles,,1.0,,1.0
18,307,Michael,The Hound of the Baskervilles,,1.0,,1.0
