item,user,user_name,item_name,LLM_explanation,LLM_rating,LLM_interaction_HTML,rating
3,588,Emily Miller,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,593,Samuel Johnson,Harry Potter and the Goblet of Fire,,1.0,,1.0
3,113,James Johnson,Harry Potter and the Goblet of Fire,,5.0,,5.0
3,175,David,Harry Potter and the Goblet of Fire,,4.0,,4.0
6,571,Ethan Brown,The Return of the King,,2.0,,2.0
6,213,David Lee,The Return of the King,,5.0,,5.0
6,137,Emily Kim,The Return of the King,,4.0,,4.0
6,292,Alex,The Return of the King,,5.0,,5.0
6,156,Jared Smith,The Return of the King,,4.0,,4.0
6,230,Sarah Garcia,The Return of the King,,3.0,,3.0
6,144,Olivia Johnson,The Return of the King,,3.0,,3.0
6,537,Jack Johnson,The Return of the King,,5.0,,5.0
6,30,Emma,The Return of the King,,5.0,,5.0
6,494,Emily Jackson,The Return of the King,,4.0,,4.0
6,371,Maya Patel,The Return of the King,,4.0,,4.0
6,232,Amelia Johnson,The Return of the King,,5.0,,5.0
6,254,Elizabeth Williams,The Return of the King,,1.0,,1.0
6,575,David Thompson,The Return of the King,,3.0,,3.0
6,402,Maya,The Return of the King,,2.0,,2.0
6,241,Sofia,The Return of the King,,1.0,,1.0
6,92,Ava,The Return of the King,,5.0,,5.0
6,51,Samuel Garcia,The Return of the King,,5.0,,5.0
6,293,Sarah,The Return of the King,,5.0,,5.0
6,109,Ava,The Return of the King,,4.0,,4.0
6,526,Lily Johnson,The Return of the King,,4.0,,4.0
6,129,Mark Thompson,The Return of the King,,2.0,,2.0
6,76,Emily Wilson,The Return of the King,,5.0,,5.0
6,12,Alex Johnson,The Return of the King,,5.0,,5.0
6,239,David Kim,The Return of the King,,3.0,,3.0
6,174,Charlotte,The Return of the King,,5.0,,5.0
6,256,Ava,The Return of the King,,5.0,,5.0
6,217,David,The Return of the King,,1.0,,1.0
6,298,Maria Hernandez,The Return of the King,,5.0,,5.0
6,554,Mohammad Ali,The Return of the King,,5.0,,5.0
6,433,Sarah Johnson,The Return of the King,,2.0,,2.0
6,120,Ava,The Return of the King,,4.0,,4.0
6,23,Oliver Smith,The Return of the King,,5.0,,5.0
6,354,Maya Patel,The Return of the King,,5.0,,5.0
6,487,Sarah,The Return of the King,,1.0,,1.0
6,60,Emily Williams,The Return of the King,,5.0,,5.0
6,247,William Brown,The Return of the King,,5.0,,5.0
6,483,Peter Smith,The Return of the King,,5.0,,5.0
6,507,Max,The Return of the King,,5.0,,5.0
6,126,Linda Chen,The Return of the King,,5.0,,5.0
6,56,Ava Anderson,The Return of the King,,5.0,,5.0
6,482,Ava Martinez,The Return of the King,,5.0,,5.0
6,576,Aaliyah Patel,The Return of the King,,3.0,,3.0
6,185,Mark Johnson,The Return of the King,,5.0,,5.0
6,276,Ava Lee,The Return of the King,,5.0,,5.0
6,134,Emily Lee,The Return of the King,,4.0,,4.0
6,9,Liam Johnson,The Return of the King,,4.0,,4.0
6,75,David Wilson,The Return of the King,,5.0,,5.0
6,368,Aman Sharma,The Return of the King,,5.0,,5.0
6,422,James,The Return of the King,,5.0,,5.0
6,164,Ava,The Return of the King,,5.0,,5.0
6,485,Emily,The Return of the King,,5.0,,5.0
6,57,Lucas Green,The Return of the King,,5.0,,5.0
6,178,Emily Williams,The Return of the King,,4.0,,4.0
6,281,Elizabeth Williams,The Return of the King,,5.0,,5.0
6,470,John Smith,The Return of the King,,5.0,,5.0
6,0,Lily Jackson,The Return of the King,,4.0,,4.0
6,523,David Johnson,The Return of the King,,5.0,,5.0
6,428,Ava,The Return of the King,,5.0,,5.0
6,469,Sarah Lee,The Return of the King,,4.0,,4.0
6,22,Maya Rodriguez,The Return of the King,,3.0,,3.0
6,586,James Thompson,The Return of the King,,5.0,,5.0
6,484,Alex,The Return of the King,,1.0,,1.0
6,404,Olivia Thompson,The Return of the King,,5.0,,5.0
6,401,Alex,The Return of the King,,5.0,,5.0
6,278,Sophia Jones,The Return of the King,,5.0,,5.0
6,390,Emily Smith,The Return of the King,,4.0,,4.0
6,343,Emily Kim,The Return of the King,,5.0,,5.0
6,262,Elizabeth Johnson,The Return of the King,,5.0,,5.0
6,4,Emma Wilson,The Return of the King,,3.0,,3.0
6,465,Emma Rodriguez,The Return of the King,,5.0,,5.0
6,290,Amanda Williams,The Return of the King,,3.0,,3.0
6,577,Ethan Kim,The Return of the King,,4.0,,4.0
6,214,Emily Brown,The Return of the King,,5.0,,5.0
6,131,Mohammed Ahmed,The Return of the King,,5.0,,5.0
6,374,Isabella Wilson,The Return of the King,,5.0,,5.0
6,383,Samuel Brown,The Return of the King,,5.0,,5.0
6,190,Emma Williams,The Return of the King,,5.0,,5.0
6,502,Jared Lee,The Return of the King,,5.0,,5.0
6,356,Adrian Thompson,The Return of the King,,5.0,,5.0
6,406,Ava Roberts,The Return of the King,,4.0,,4.0
6,509,Liam Wilson,The Return of the King,,1.0,,1.0
6,121,Jack,The Return of the King,,5.0,,5.0
6,135,Robert Brown,The Return of the King,,5.0,,5.0
6,195,Liam O'Connell,The Return of the King,,5.0,,5.0
6,68,Michael Johnson,The Return of the King,,4.0,,4.0
6,582,Sophia Martin,The Return of the King,,1.0,,1.0
6,524,Emma Stone,The Return of the King,,5.0,,5.0
6,83,Jackson,The Return of the King,,4.0,,4.0
6,467,Olivia Wilson,The Return of the King,,5.0,,5.0
6,365,David Thompson,The Return of the King,,5.0,,5.0
6,345,James Johnson,The Return of the King,,5.0,,5.0
6,136,Alex Johnson,The Return of the King,,5.0,,5.0
6,11,Jacob Nelson,The Return of the King,,5.0,,5.0
6,541,Emily Smith,The Return of the King,,5.0,,5.0
6,111,Caitlin,The Return of the King,,2.0,,2.0
6,224,Lily,The Return of the King,,5.0,,5.0
6,320,Alex Johnson,The Return of the King,,5.0,,5.0
6,7,David Johnson,The Return of the King,,5.0,,5.0
6,337,Jack Thompson,The Return of the King,,2.0,,2.0
10,400,Ava,A Feast for Crows,,4.0,,4.0
10,84,Samantha Johnson,A Feast for Crows,,5.0,,5.0
10,559,Jack Chen,A Feast for Crows,,2.0,,2.0
10,36,Ava Johnson,A Feast for Crows,,2.0,,2.0
10,315,Sarah Lee,A Feast for Crows,,1.0,,1.0
10,235,William Scott,A Feast for Crows,,5.0,,5.0
10,73,Ethan Brown,A Feast for Crows,,2.0,,2.0
10,472,Lily Johnson,A Feast for Crows,,2.0,,2.0
10,337,Jack Thompson,A Feast for Crows,,2.0,,2.0
10,231,Robert Lee,A Feast for Crows,,4.0,,4.0
10,520,Sarah Thompson,A Feast for Crows,,4.0,,4.0
10,247,William Brown,A Feast for Crows,,3.0,,3.0
10,553,Emily Wilson,A Feast for Crows,,5.0,,5.0
10,293,Sarah,A Feast for Crows,,4.0,,4.0
10,58,Sarah Lee,A Feast for Crows,,4.0,,4.0
10,513,Ethan Thompson,A Feast for Crows,,2.0,,2.0
10,80,Olivia,A Feast for Crows,,4.0,,4.0
10,586,James Thompson,A Feast for Crows,,4.0,,4.0
10,95,Thomas,A Feast for Crows,,3.0,,3.0
10,185,Mark Johnson,A Feast for Crows,,5.0,,5.0
10,152,Ethan Thompson,A Feast for Crows,,5.0,,5.0
10,45,Alex Brown,A Feast for Crows,,5.0,,5.0
10,488,Ava,A Feast for Crows,,5.0,,5.0
10,182,Sofia Rodriguez,A Feast for Crows,,4.0,,4.0
10,32,Alex Johnson,A Feast for Crows,,2.0,,2.0
10,241,Sofia,A Feast for Crows,,1.0,,1.0
10,593,Samuel Johnson,A Feast for Crows,,2.0,,2.0
10,245,John Smith,A Feast for Crows,,4.0,,4.0
10,473,Jack Taylor,A Feast for Crows,,4.0,,4.0
10,255,Samuel Lee,A Feast for Crows,,4.0,,4.0
10,579,Omar Hassan,A Feast for Crows,,2.0,,2.0
10,481,Ryan Davis,A Feast for Crows,,5.0,,5.0
10,23,Oliver Smith,A Feast for Crows,,3.0,,3.0
10,427,Thomas,A Feast for Crows,,4.0,,4.0
10,365,David Thompson,A Feast for Crows,,4.0,,4.0
10,155,Emily Nguyen,A Feast for Crows,,5.0,,5.0
10,232,Amelia Johnson,A Feast for Crows,,4.0,,4.0
10,50,Olivia Brown,A Feast for Crows,,2.0,,2.0
10,549,Emma Rodriguez,A Feast for Crows,,3.0,,3.0
10,132,Lily Johnson,A Feast for Crows,,3.0,,3.0
10,461,Max,A Feast for Crows,,3.0,,3.0
10,566,David Lee,A Feast for Crows,,3.0,,3.0
10,529,Ethan Lee,A Feast for Crows,,3.0,,3.0
10,139,Olivia Wilson,A Feast for Crows,,4.0,,4.0
10,159,Mary Johnson,A Feast for Crows,,4.0,,4.0
10,368,Aman Sharma,A Feast for Crows,,4.0,,4.0
10,290,Amanda Williams,A Feast for Crows,,2.0,,2.0
10,151,Michael Johnson,A Feast for Crows,,4.0,,4.0
10,342,William Smith,A Feast for Crows,,5.0,,5.0
10,364,Aaliyah Patel,A Feast for Crows,,4.0,,4.0
10,371,Maya Patel,A Feast for Crows,,3.0,,3.0
10,85,James Thompson,A Feast for Crows,,4.0,,4.0
10,457,James Williams,A Feast for Crows,,3.0,,3.0
10,196,Emily Johnson,A Feast for Crows,,2.0,,2.0
10,286,Mark Lee,A Feast for Crows,,3.0,,3.0
10,319,Emily,A Feast for Crows,,3.0,,3.0
10,522,Elizabeth Taylor,A Feast for Crows,,3.0,,3.0
10,539,William Lee,A Feast for Crows,,4.0,,4.0
10,106,Amelia Rose,A Feast for Crows,,4.0,,4.0
10,572,Samantha Smith,A Feast for Crows,,2.0,,2.0
10,262,Elizabeth Johnson,A Feast for Crows,,5.0,,5.0
10,533,Samantha Davis,A Feast for Crows,,3.0,,3.0
10,348,Alex Johnson,A Feast for Crows,,4.0,,4.0
10,401,Alex,A Feast for Crows,,5.0,,5.0
10,328,Alex Johnson,A Feast for Crows,,4.0,,4.0
10,258,Lily,A Feast for Crows,,4.0,,4.0
10,578,Amelia Jackson,A Feast for Crows,,4.0,,4.0
10,598,Victoria Lee,A Feast for Crows,,4.0,,4.0
10,527,James Thompson,A Feast for Crows,,2.0,,2.0
10,93,Ethan,A Feast for Crows,,3.0,,3.0
10,551,Lily Taylor,A Feast for Crows,,4.0,,4.0
10,168,Ethan Thompson,A Feast for Crows,,1.0,,1.0
10,573,John Davis,A Feast for Crows,,5.0,,5.0
10,475,James Clark,A Feast for Crows,,3.0,,3.0
10,454,Ava Johnson,A Feast for Crows,,3.0,,3.0
10,213,David Lee,A Feast for Crows,,3.0,,3.0
10,555,Isabella Martinez,A Feast for Crows,,4.0,,4.0
10,110,Ben,A Feast for Crows,,2.0,,2.0
10,584,Oliver Harris,A Feast for Crows,,2.0,,2.0
10,175,David,A Feast for Crows,,4.0,,4.0
10,405,Ethan Williams,A Feast for Crows,,5.0,,5.0
10,403,David,A Feast for Crows,,2.0,,2.0
10,27,David Martin,A Feast for Crows,,4.0,,4.0
10,568,Ava Green,A Feast for Crows,,2.0,,2.0
10,308,Emily Johnson,A Feast for Crows,,2.0,,2.0
10,78,Sophia Reed,A Feast for Crows,,4.0,,4.0
10,287,Lily Chen,A Feast for Crows,,4.0,,4.0
10,463,James,A Feast for Crows,,4.0,,4.0
10,570,Mia Thompson,A Feast for Crows,,1.0,,1.0
10,37,Ethan Brown,A Feast for Crows,,5.0,,5.0
10,122,Jasmine,A Feast for Crows,,1.0,,1.0
10,356,Adrian Thompson,A Feast for Crows,,2.0,,2.0
10,202,Sophia Brown,A Feast for Crows,,5.0,,5.0
10,41,James Thompson,A Feast for Crows,,2.0,,2.0
10,252,Emily Johnson,A Feast for Crows,,1.0,,1.0
10,424,Ava,A Feast for Crows,,4.0,,4.0
10,569,Jack Lee,A Feast for Crows,,2.0,,2.0
10,362,Lily Johnson,A Feast for Crows,,5.0,,5.0
10,171,Emily Adams,A Feast for Crows,,4.0,,4.0
10,456,Ava Jones,A Feast for Crows,,3.0,,3.0
14,254,Elizabeth Williams,The Horse and His Boy,,2.0,,2.0
14,482,Ava Martinez,The Horse and His Boy,,5.0,,5.0
14,483,Peter Smith,The Horse and His Boy,,5.0,,5.0
14,299,Mark Johnson,The Horse and His Boy,,5.0,,5.0
14,1,Marcus Williams,The Horse and His Boy,,3.0,,3.0
14,175,David,The Horse and His Boy,,3.0,,3.0
14,52,Alex Johnson,The Horse and His Boy,,1.0,,1.0
14,8,Luna James,The Horse and His Boy,,1.0,,1.0
14,20,Aaliyah Patel,The Horse and His Boy,,4.0,,4.0
14,580,Emma Woods,The Horse and His Boy,,2.0,,2.0
14,121,Jack,The Horse and His Boy,,3.0,,3.0
14,491,Max,The Horse and His Boy,,5.0,,5.0
14,281,Elizabeth Williams,The Horse and His Boy,,5.0,,5.0
14,236,Emily Thompson,The Horse and His Boy,,1.0,,1.0
14,536,Emily Smith,The Horse and His Boy,,3.0,,3.0
14,375,Alexander Johnson,The Horse and His Boy,,5.0,,5.0
14,33,Lily Chen,The Horse and His Boy,,4.0,,4.0
14,410,Emily Brown,The Horse and His Boy,,5.0,,5.0
14,203,David Thompson,The Horse and His Boy,,4.0,,4.0
14,335,Michael Johnson,The Horse and His Boy,,4.0,,4.0
14,15,Sarah Smith,The Horse and His Boy,,4.0,,4.0
14,451,Mark Davis,The Horse and His Boy,,5.0,,5.0
14,380,Aria Ross,The Horse and His Boy,,4.0,,4.0
14,284,Akira Saito,The Horse and His Boy,,4.0,,4.0
14,424,Ava,The Horse and His Boy,,5.0,,5.0
14,427,Thomas,The Horse and His Boy,,2.0,,2.0
14,172,Alice,The Horse and His Boy,,3.0,,3.0
14,50,Olivia Brown,The Horse and His Boy,,2.0,,2.0
14,437,Emma,The Horse and His Boy,,3.0,,3.0
14,524,Emma Stone,The Horse and His Boy,,4.0,,4.0
14,446,William Brown,The Horse and His Boy,,5.0,,5.0
14,135,Robert Brown,The Horse and His Boy,,5.0,,5.0
14,391,David Lee,The Horse and His Boy,,3.0,,3.0
14,245,John Smith,The Horse and His Boy,,5.0,,5.0
14,262,Elizabeth Johnson,The Horse and His Boy,,3.0,,3.0
14,182,Sofia Rodriguez,The Horse and His Boy,,4.0,,4.0
14,156,Jared Smith,The Horse and His Boy,,2.0,,2.0
14,382,Sophia Lee,The Horse and His Boy,,4.0,,4.0
14,513,Ethan Thompson,The Horse and His Boy,,5.0,,5.0
14,468,Alex Johnson,The Horse and His Boy,,2.0,,2.0
14,27,David Martin,The Horse and His Boy,,2.0,,2.0
14,402,Maya,The Horse and His Boy,,2.0,,2.0
14,88,Ava,The Horse and His Boy,,5.0,,5.0
14,273,Emily Wilson,The Horse and His Boy,,4.0,,4.0
14,576,Aaliyah Patel,The Horse and His Boy,,3.0,,3.0
14,187,William Brown,The Horse and His Boy,,4.0,,4.0
14,173,Bob,The Horse and His Boy,,5.0,,5.0
14,324,Ava,The Horse and His Boy,,5.0,,5.0
14,531,James Anderson,The Horse and His Boy,,3.0,,3.0
14,196,Emily Johnson,The Horse and His Boy,,5.0,,5.0
14,53,Emily Chen,The Horse and His Boy,,4.0,,4.0
14,574,Emily Wilson,The Horse and His Boy,,2.0,,2.0
14,333,William Brown,The Horse and His Boy,,2.0,,2.0
14,444,Alex Miller,The Horse and His Boy,,5.0,,5.0
14,357,Emma Johnson,The Horse and His Boy,,5.0,,5.0
14,120,Ava,The Horse and His Boy,,4.0,,4.0
14,18,Sophia Garcia,The Horse and His Boy,,5.0,,5.0
14,417,John Smith,The Horse and His Boy,,2.0,,2.0
14,171,Emily Adams,The Horse and His Boy,,4.0,,4.0
14,181,Alex Williams,The Horse and His Boy,,2.0,,2.0
14,421,Emma,The Horse and His Boy,,5.0,,5.0
14,473,Jack Taylor,The Horse and His Boy,,4.0,,4.0
14,190,Emma Williams,The Horse and His Boy,,3.0,,3.0
14,311,Oliver Wilson,The Horse and His Boy,,2.0,,2.0
14,81,Ethan,The Horse and His Boy,,4.0,,4.0
14,447,Emily Jones,The Horse and His Boy,,3.0,,3.0
14,227,Max,The Horse and His Boy,,5.0,,5.0
14,420,Alex,The Horse and His Boy,,5.0,,5.0
14,544,Sophia Thompson,The Horse and His Boy,,4.0,,4.0
14,118,Sofia Rodriguez,The Horse and His Boy,,3.0,,3.0
14,543,Sarah Johnson,The Horse and His Boy,,4.0,,4.0
14,546,Emily Rodriguez,The Horse and His Boy,,4.0,,4.0
14,107,Thomas Brown,The Horse and His Boy,,3.0,,3.0
14,474,Emma Thompson,The Horse and His Boy,,2.0,,2.0
14,381,James Thompson,The Horse and His Boy,,5.0,,5.0
14,39,James Johnson,The Horse and His Boy,,3.0,,3.0
14,287,Lily Chen,The Horse and His Boy,,5.0,,5.0
14,37,Ethan Brown,The Horse and His Boy,,4.0,,4.0
14,149,Ethan Kim,The Horse and His Boy,,5.0,,5.0
14,517,Max,The Horse and His Boy,,4.0,,4.0
14,132,Lily Johnson,The Horse and His Boy,,4.0,,4.0
14,242,James,The Horse and His Boy,,2.0,,2.0
14,252,Emily Johnson,The Horse and His Boy,,2.0,,2.0
14,533,Samantha Davis,The Horse and His Boy,,2.0,,2.0
14,183,David Johnson,The Horse and His Boy,,5.0,,5.0
14,274,William Cooper,The Horse and His Boy,,4.0,,4.0
14,202,Sophia Brown,The Horse and His Boy,,3.0,,3.0
14,495,Ethan Brown,The Horse and His Boy,,5.0,,5.0
14,60,Emily Williams,The Horse and His Boy,,4.0,,4.0
14,376,Aaliyah Johnson,The Horse and His Boy,,4.0,,4.0
14,49,Alex Johnson,The Horse and His Boy,,1.0,,1.0
14,384,Maria Sanchez,The Horse and His Boy,,3.0,,3.0
14,575,David Thompson,The Horse and His Boy,,3.0,,3.0
14,283,Emily Taylor,The Horse and His Boy,,2.0,,2.0
14,534,David Thompson,The Horse and His Boy,,3.0,,3.0
14,270,Claire,The Horse and His Boy,,2.0,,2.0
14,231,Robert Lee,The Horse and His Boy,,5.0,,5.0
14,504,Ava,The Horse and His Boy,,4.0,,4.0
14,68,Michael Johnson,The Horse and His Boy,,4.0,,4.0
14,282,James Johnson,The Horse and His Boy,,2.0,,2.0
18,182,Sofia Rodriguez,The Hound of the Baskervilles,,5.0,,5.0
18,114,Emily Adams,The Hound of the Baskervilles,,4.0,,4.0
18,147,William Brown,The Hound of the Baskervilles,,5.0,,5.0
18,5,John Smith,The Hound of the Baskervilles,,5.0,,5.0
18,426,Mia,The Hound of the Baskervilles,,5.0,,5.0
18,560,Lily Patel,The Hound of the Baskervilles,,5.0,,5.0
18,374,Isabella Wilson,The Hound of the Baskervilles,,5.0,,5.0
18,26,Sarah Lee,The Hound of the Baskervilles,,3.0,,3.0
18,39,James Johnson,The Hound of the Baskervilles,,4.0,,4.0
18,289,Jack Taylor,The Hound of the Baskervilles,,5.0,,5.0
18,65,David Lee,The Hound of the Baskervilles,,4.0,,4.0
18,287,Lily Chen,The Hound of the Baskervilles,,4.0,,4.0
18,349,Lily Green,The Hound of the Baskervilles,,4.0,,4.0
18,424,Ava,The Hound of the Baskervilles,,5.0,,5.0
18,77,David Thompson,The Hound of the Baskervilles,,3.0,,3.0
18,540,Alex Johnson,The Hound of the Baskervilles,,5.0,,5.0
18,394,Emily Smith,The Hound of the Baskervilles,,2.0,,2.0
18,356,Adrian Thompson,The Hound of the Baskervilles,,5.0,,5.0
18,313,Emily Chen,The Hound of the Baskervilles,,3.0,,3.0
18,223,David Lee,The Hound of the Baskervilles,,4.0,,4.0
18,228,Emily Thompson,The Hound of the Baskervilles,,5.0,,5.0
18,404,Olivia Thompson,The Hound of the Baskervilles,,5.0,,5.0
18,31,Thomas,The Hound of the Baskervilles,,5.0,,5.0
18,261,Liam Adams,The Hound of the Baskervilles,,5.0,,5.0
18,16,Emma Parker,The Hound of the Baskervilles,,5.0,,5.0
18,176,Evelyn Thompson,The Hound of the Baskervilles,,4.0,,4.0
18,84,Samantha Johnson,The Hound of the Baskervilles,,4.0,,4.0
18,571,Ethan Brown,The Hound of the Baskervilles,,3.0,,3.0
18,395,David Lee,The Hound of the Baskervilles,,4.0,,4.0
18,537,Jack Johnson,The Hound of the Baskervilles,,5.0,,5.0
18,304,Ava,The Hound of the Baskervilles,,3.0,,3.0
18,123,Alex,The Hound of the Baskervilles,,4.0,,4.0
18,509,Liam Wilson,The Hound of the Baskervilles,,1.0,,1.0
18,380,Aria Ross,The Hound of the Baskervilles,,5.0,,5.0
18,126,Linda Chen,The Hound of the Baskervilles,,4.0,,4.0
18,74,Emily Johnson,The Hound of the Baskervilles,,5.0,,5.0
18,549,Emma Rodriguez,The Hound of the Baskervilles,,4.0,,4.0
